Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
joão paulo,www,playback,/watch/70080625?trackId=14170286,/watch/70080638?trackId=155573560,2023-04-06 01:55:58
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=2%2C0%2C4f6be268-239e-4886-b970-7f842a15f615-24117064%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-6C19C851D9_p_1680745086419%2CNES_616CC9069264453AD1CB74A49A6170_p_1680745086419%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-06 01:38:15
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=2%2C0%2C4f6be268-239e-4886-b970-7f842a15f615-24117064%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-6C19C851D9_p_1680745086419%2CNES_616CC9069264453AD1CB74A49A6170_p_1680745086419%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080625?trackId=14170286,2023-04-06 01:38:15
joão paulo,www,browseTitles,,/browse,2023-04-06 01:38:14
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=2%2C0%2C4f6be268-239e-4886-b970-7f842a15f615-24117064%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-6C19C851D9_p_1680745086419%2CNES_616CC9069264453AD1CB74A49A6170_p_1680745086419%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-06 01:38:14
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cba6cad49-efff-4495-90af-73dc7cbdbb79-17104060%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-B4EC8C3D52_p_1680744329910%2CNES_616CC9069264453AD1CB74A49A6170_p_1680744329910%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-06 01:25:51
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cba6cad49-efff-4495-90af-73dc7cbdbb79-17104060%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-B4EC8C3D52_p_1680744329910%2CNES_616CC9069264453AD1CB74A49A6170_p_1680744329910%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080625?trackId=14170286,2023-04-06 01:25:51
joão paulo,www,browseTitles,,/browse,2023-04-06 01:25:50
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cba6cad49-efff-4495-90af-73dc7cbdbb79-17104060%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-B4EC8C3D52_p_1680744329910%2CNES_616CC9069264453AD1CB74A49A6170_p_1680744329910%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-06 01:25:50
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cefae7715-f038-4a75-9469-bdbedf4b3ed6-28788540%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-BB912B5E7D_p_1680726813417%2CNES_616CC9069264453AD1CB74A49A6170_p_1680726813417%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080646?trackId=14170286,2023-04-05 21:00:20
joão paulo,www,playback,/watch/70080646?trackId=14170286,/watch/70080625?trackId=155573560,2023-04-05 21:00:20
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cefae7715-f038-4a75-9469-bdbedf4b3ed6-28788540%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-BB912B5E7D_p_1680726813417%2CNES_616CC9069264453AD1CB74A49A6170_p_1680726813417%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-05 20:33:40
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cefae7715-f038-4a75-9469-bdbedf4b3ed6-28788540%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-BB912B5E7D_p_1680726813417%2CNES_616CC9069264453AD1CB74A49A6170_p_1680726813417%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080646?trackId=14170286,2023-04-05 20:33:40
joão paulo,www,browseTitles,,/browse,2023-04-05 20:33:39
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cefae7715-f038-4a75-9469-bdbedf4b3ed6-28788540%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-BB912B5E7D_p_1680726813417%2CNES_616CC9069264453AD1CB74A49A6170_p_1680726813417%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-05 20:33:39
joão paulo,www,profilesGate,,/browse,2023-04-05 20:33:34
joão paulo,www,browseTitles,,/browse,2023-04-05 20:33:34
joão paulo,www,playback,/watch/70080642?trackId=155573560,/watch/70080646?trackId=155573560,2023-04-05 09:39:36
joão paulo,www,browseTitles,/watch/70080646?trackId=155573560,/browse,2023-04-05 09:39:36
joão paulo,www,playback,/watch/70080644?trackId=155573560,/watch/70080642?trackId=155573560,2023-04-05 04:58:09
joão paulo,www,playback,/watch/70080642?trackId=155573560,/watch/70080646?trackId=155573560,2023-04-05 04:58:09
joão paulo,www,playback,/watch/70080640?trackId=14170286,/watch/70080644?trackId=155573560,2023-04-05 04:37:27
joão paulo,www,playback,/watch/70080644?trackId=155573560,/watch/70080642?trackId=155573560,2023-04-05 04:37:27
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=2%2C0%2Ce17ee8ea-8946-496a-ad89-7abb283b53ae-56090810%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-217EDB2E83_p_1680666739513%2CNES_616CC9069264453AD1CB74A49A6170_p_1680666739513%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080640?trackId=14170286,2023-04-05 04:16:43
joão paulo,www,playback,/watch/70080640?trackId=14170286,/watch/70080644?trackId=155573560,2023-04-05 04:16:43
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=2%2C0%2Ce17ee8ea-8946-496a-ad89-7abb283b53ae-56090810%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-217EDB2E83_p_1680666739513%2CNES_616CC9069264453AD1CB74A49A6170_p_1680666739513%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-05 03:52:51
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=2%2C0%2Ce17ee8ea-8946-496a-ad89-7abb283b53ae-56090810%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-217EDB2E83_p_1680666739513%2CNES_616CC9069264453AD1CB74A49A6170_p_1680666739513%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080640?trackId=14170286,2023-04-05 03:52:51
joão paulo,www,browseTitles,,/browse,2023-04-05 03:52:50
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=2%2C0%2Ce17ee8ea-8946-496a-ad89-7abb283b53ae-56090810%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-217EDB2E83_p_1680666739513%2CNES_616CC9069264453AD1CB74A49A6170_p_1680666739513%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-05 03:52:50
joão paulo,www,playback,/watch/70080629?trackId=200257858,/watch/70080630?trackId=155573560,2023-04-05 03:10:11
joão paulo,www,playback,/watch/70080630?trackId=155573560,/watch/70080640?trackId=155573560,2023-04-05 03:10:11
joão paulo,www,playback,,/watch/70080629?trackId=200257858,2023-04-04 22:02:31
joão paulo,www,playback,/watch/70080629?trackId=200257858,/watch/70080630?trackId=155573560,2023-04-04 22:02:31
joão paulo,www,playback,/watch/70080630?trackId=200257858,/watch/70080629?trackId=200257858,2023-04-04 21:39:57
joão paulo,www,playback,/watch/70080629?trackId=14170286,/watch/70080630?trackId=200257858,2023-04-04 21:39:57
joão paulo,www,playback,/watch/70080641?trackId=14170286,/watch/70080629?trackId=14170286,2023-04-04 21:37:28
joão paulo,www,playback,/watch/70080629?trackId=14170286,/watch/70080630?trackId=200257858,2023-04-04 21:37:28
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cd6b0e932-bce8-4563-84e1-561f61844e35-145320930%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-CA513235B3_p_1680642810127%2CNES_616CC9069264453AD1CB74A49A6170_p_1680642810127%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080641?trackId=14170286,2023-04-04 21:18:46
joão paulo,www,playback,/watch/70080641?trackId=14170286,/watch/70080629?trackId=14170286,2023-04-04 21:18:46
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cd6b0e932-bce8-4563-84e1-561f61844e35-145320930%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-CA513235B3_p_1680642810127%2CNES_616CC9069264453AD1CB74A49A6170_p_1680642810127%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-04 21:13:46
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cd6b0e932-bce8-4563-84e1-561f61844e35-145320930%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-CA513235B3_p_1680642810127%2CNES_616CC9069264453AD1CB74A49A6170_p_1680642810127%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080641?trackId=14170286,2023-04-04 21:13:46
joão paulo,www,browseTitles,,/browse,2023-04-04 21:13:45
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2Cd6b0e932-bce8-4563-84e1-561f61844e35-145320930%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-CA513235B3_p_1680642810127%2CNES_616CC9069264453AD1CB74A49A6170_p_1680642810127%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-04 21:13:45
joão paulo,www,profilesGate,,/browse,2023-04-04 21:13:42
joão paulo,www,browseTitles,,/browse,2023-04-04 21:13:42
joão paulo,www,playback,/watch/70080643?trackId=155573560,/watch/70080626?trackId=155573560,2023-04-04 02:20:57
joão paulo,www,playback,/watch/70080626?trackId=155573560,/watch/70080641?trackId=155573560,2023-04-04 02:20:57
joão paulo,www,playback,/watch/70080645?trackId=14170287&tctx=1%2C0%2Ce20522ba-78ef-4fc1-9b04-b81b547d2ca7-30974042%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-DAE3595491_p_1680570553481%2CNES_616CC9069264453AD1CB74A49A6170_p_1680570550470%2C%2C%2C%2C%2CVideo%3A70136120%2CdetailsPagePlayButton,/watch/70080643?trackId=155573560,2023-04-04 02:00:12
joão paulo,www,playback,/watch/70080643?trackId=155573560,/watch/70080626?trackId=155573560,2023-04-04 02:00:12
joão paulo,www,playback,/browse?jbv=70136120,/watch/70080645?trackId=14170287&tctx=1%2C0%2Ce20522ba-78ef-4fc1-9b04-b81b547d2ca7-30974042%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-DAE3595491_p_1680570553481%2CNES_616CC9069264453AD1CB74A49A6170_p_1680570550470%2C%2C%2C%2C%2CVideo%3A70136120%2CdetailsPagePlayButton,2023-04-04 01:39:25
joão paulo,www,playback,/watch/70080645?trackId=14170287&tctx=1%2C0%2Ce20522ba-78ef-4fc1-9b04-b81b547d2ca7-30974042%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-DAE3595491_p_1680570553481%2CNES_616CC9069264453AD1CB74A49A6170_p_1680570550470%2C%2C%2C%2C%2CVideo%3A70136120%2CdetailsPagePlayButton,/watch/70080643?trackId=155573560,2023-04-04 01:39:25
joão paulo,www,browseTitles,/browse,/browse?jbv=70136120,2023-04-04 01:19:52
joão paulo,www,playback,/browse?jbv=70136120,/watch/70080645?trackId=14170287&tctx=1%2C0%2Ce20522ba-78ef-4fc1-9b04-b81b547d2ca7-30974042%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-DAE3595491_p_1680570553481%2CNES_616CC9069264453AD1CB74A49A6170_p_1680570550470%2C%2C%2C%2C%2CVideo%3A70136120%2CdetailsPagePlayButton,2023-04-04 01:19:52
joão paulo,www,movieDetails,,/browse,2023-04-04 01:19:50
joão paulo,www,browseTitles,/browse,/browse?jbv=70136120,2023-04-04 01:19:50
joão paulo,www,profilesGate,,/browse,2023-04-04 01:09:12
joão paulo,www,browseTitles,,/browse,2023-04-04 01:09:12
joão paulo,www,playback,/watch/70080627?trackId=155573560,/watch/70080624?trackId=155573560,2023-04-03 04:01:19
joão paulo,www,playback,/watch/70080624?trackId=155573560,/watch/70080645?trackId=155573560,2023-04-03 04:01:19
joão paulo,www,playback,/watch/70080632?trackId=155573560,/watch/70080627?trackId=155573560,2023-04-03 03:40:34
joão paulo,www,playback,/watch/70080627?trackId=155573560,/watch/70080624?trackId=155573560,2023-04-03 03:40:34
joão paulo,www,playback,/watch/70080639?trackId=155573558,/watch/70080632?trackId=155573560,2023-04-03 02:59:05
joão paulo,www,playback,/watch/70080632?trackId=155573560,/watch/70080627?trackId=155573560,2023-04-03 02:59:05
joão paulo,www,playback,/watch/70080628?trackId=155573560,/watch/70080639?trackId=155573558,2023-04-03 02:38:19
joão paulo,www,playback,/watch/70080639?trackId=155573558,/watch/70080632?trackId=155573560,2023-04-03 02:38:19
joão paulo,www,playback,/watch/70080634?trackId=200257858,/watch/70080628?trackId=155573560,2023-04-03 02:09:27
joão paulo,www,playback,/watch/70080628?trackId=155573560,/watch/70080639?trackId=155573558,2023-04-03 02:09:27
joão paulo,www,playback,/watch/70080637?trackId=14170286,/watch/70080634?trackId=200257858,2023-04-03 01:41:24
joão paulo,www,playback,/watch/70080634?trackId=200257858,/watch/70080628?trackId=155573560,2023-04-03 01:41:24
joão paulo,www,playback,/watch/70080636?trackId=14170286&tctx=1%2C0%2Ca9537a77-2a87-4244-b520-9ea0bddd279c-63719072%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-24EBA4FFD8_p_1680484222901%2CNES_616CC9069264453AD1CB74A49A6170_p_1680484222901%2C%2C%2C%2C%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080637?trackId=14170286,2023-04-03 01:20:36
joão paulo,www,playback,/watch/70080637?trackId=14170286,/watch/70080634?trackId=200257858,2023-04-03 01:20:36
joão paulo,www,playback,/browse,/watch/70080636?trackId=14170286&tctx=1%2C0%2Ca9537a77-2a87-4244-b520-9ea0bddd279c-63719072%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-24EBA4FFD8_p_1680484222901%2CNES_616CC9069264453AD1CB74A49A6170_p_1680484222901%2C%2C%2C%2C%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-03 01:11:20
joão paulo,www,playback,/watch/70080636?trackId=14170286&tctx=1%2C0%2Ca9537a77-2a87-4244-b520-9ea0bddd279c-63719072%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-24EBA4FFD8_p_1680484222901%2CNES_616CC9069264453AD1CB74A49A6170_p_1680484222901%2C%2C%2C%2C%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70080637?trackId=14170286,2023-04-03 01:11:20
joão paulo,www,browseTitles,,/browse,2023-04-03 01:10:58
joão paulo,www,playback,/browse,/watch/70080636?trackId=14170286&tctx=1%2C0%2Ca9537a77-2a87-4244-b520-9ea0bddd279c-63719072%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-24EBA4FFD8_p_1680484222901%2CNES_616CC9069264453AD1CB74A49A6170_p_1680484222901%2C%2C%2C%2C%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-03 01:10:58
joão paulo,www,profilesGate,,/browse,2023-04-03 01:10:49
joão paulo,www,browseTitles,,/browse,2023-04-03 01:10:49
joão paulo,www,playback,/watch/70080636?trackId=155573560,/watch/70080637?trackId=155573560,2023-04-02 21:41:45
joão paulo,www,playback,/watch/70080637?trackId=155573560,/watch/70080636?trackId=155573560,2023-04-02 21:41:45
joão paulo,www,playback,/watch/70080633?trackId=155573560,/watch/70080636?trackId=155573560,2023-04-02 21:30:27
joão paulo,www,playback,/watch/70080636?trackId=155573560,/watch/70080637?trackId=155573560,2023-04-02 21:30:27
joão paulo,www,playback,/watch/70080631?trackId=14170289&tctx=2%2C0%2C21c54014-ed14-4a93-80ec-a2b22b912632-142446606%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-5AE915D95A_p_1680467245773%2CNES_616CC9069264453AD1CB74A49A6170_p_1680467245773%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CdetailsPageEpisodePlayButton,/watch/70080633?trackId=155573560,2023-04-02 21:09:28
joão paulo,www,playback,/watch/70080633?trackId=155573560,/watch/70080636?trackId=155573560,2023-04-02 21:09:28
joão paulo,www,playback,/browse?jbv=70136120,/watch/70080631?trackId=14170289&tctx=2%2C0%2C21c54014-ed14-4a93-80ec-a2b22b912632-142446606%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-5AE915D95A_p_1680467245773%2CNES_616CC9069264453AD1CB74A49A6170_p_1680467245773%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CdetailsPageEpisodePlayButton,2023-04-02 20:48:45
joão paulo,www,playback,/watch/70080631?trackId=14170289&tctx=2%2C0%2C21c54014-ed14-4a93-80ec-a2b22b912632-142446606%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-5AE915D95A_p_1680467245773%2CNES_616CC9069264453AD1CB74A49A6170_p_1680467245773%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CdetailsPageEpisodePlayButton,/watch/70080633?trackId=155573560,2023-04-02 20:48:45
joão paulo,www,movieDetails,/browse,/browse?jbv=70136120,2023-04-02 20:27:41
joão paulo,www,playback,/browse?jbv=70136120,/watch/70080631?trackId=14170289&tctx=2%2C0%2C21c54014-ed14-4a93-80ec-a2b22b912632-142446606%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-5AE915D95A_p_1680467245773%2CNES_616CC9069264453AD1CB74A49A6170_p_1680467245773%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CdetailsPageEpisodePlayButton,2023-04-02 20:27:41
joão paulo,www,browseTitles,,/browse,2023-04-02 20:27:31
joão paulo,www,browseTitles,/browse,/browse?jbv=70136120,2023-04-02 20:27:31
joão paulo,www,profilesGate,,/browse,2023-04-02 20:27:25
joão paulo,www,browseTitles,,/browse,2023-04-02 20:27:25
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2C90cf1c37-ed07-4c18-bc9a-8e3baa02c350-58498922%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-6D2EAE5BF2_p_1680442053447%2CNES_616CC9069264453AD1CB74A49A6170_p_1680442053447%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-02 13:27:46
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=1%2C0%2C90cf1c37-ed07-4c18-bc9a-8e3baa02c350-58498922%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-6D2EAE5BF2_p_1680442053447%2CNES_616CC9069264453AD1CB74A49A6170_p_1680442053447%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70126237?trackId=14170286,2023-04-02 13:27:46
joão paulo,www,browseTitles,,/browse,2023-04-02 13:27:44
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2C90cf1c37-ed07-4c18-bc9a-8e3baa02c350-58498922%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-6D2EAE5BF2_p_1680442053447%2CNES_616CC9069264453AD1CB74A49A6170_p_1680442053447%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-02 13:27:44
joão paulo,www,profilesGate,,/browse,2023-04-02 13:27:39
joão paulo,www,browseTitles,,/browse,2023-04-02 13:27:39
joão paulo,www,playback,/watch/70126249?trackId=155573560,/watch/70126236?trackId=155573560,2023-04-02 02:14:46
joão paulo,www,playback,/watch/70126236?trackId=155573560,/watch/70126237?trackId=155573560,2023-04-02 02:14:46
joão paulo,www,playback,/watch/70126235?trackId=200257858,/watch/70126249?trackId=155573560,2023-04-02 01:53:39
joão paulo,www,playback,/watch/70126249?trackId=155573560,/watch/70126236?trackId=155573560,2023-04-02 01:53:39
joão paulo,www,playback,/watch/70286863?trackId=14170286,/watch/70126235?trackId=200257858,2023-04-02 01:32:31
joão paulo,www,playback,/watch/70126235?trackId=200257858,/watch/70126249?trackId=155573560,2023-04-02 01:32:31
joão paulo,www,playback,/watch/70286862?trackId=14170286&tctx=1%2C1%2Cfdb892f7-ffd9-418b-bdbf-12cc07a0b3b9-38276718%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-53368C4865_p_1680397853161%2CNES_616CC9069264453AD1CB74A49A6170_p_1680397853161%2C%2C%2C%2C%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70286863?trackId=14170286,2023-04-02 01:11:22
joão paulo,www,playback,/watch/70286863?trackId=14170286,/watch/70126235?trackId=200257858,2023-04-02 01:11:22
joão paulo,www,playback,/browse,/watch/70286862?trackId=14170286&tctx=1%2C1%2Cfdb892f7-ffd9-418b-bdbf-12cc07a0b3b9-38276718%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-53368C4865_p_1680397853161%2CNES_616CC9069264453AD1CB74A49A6170_p_1680397853161%2C%2C%2C%2C%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-02 01:11:13
joão paulo,www,playback,/watch/70286862?trackId=14170286&tctx=1%2C1%2Cfdb892f7-ffd9-418b-bdbf-12cc07a0b3b9-38276718%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-53368C4865_p_1680397853161%2CNES_616CC9069264453AD1CB74A49A6170_p_1680397853161%2C%2C%2C%2C%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70286863?trackId=14170286,2023-04-02 01:11:13
joão paulo,www,browseTitles,,/browse,2023-04-02 01:11:07
joão paulo,www,playback,/browse,/watch/70286862?trackId=14170286&tctx=1%2C1%2Cfdb892f7-ffd9-418b-bdbf-12cc07a0b3b9-38276718%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-53368C4865_p_1680397853161%2CNES_616CC9069264453AD1CB74A49A6170_p_1680397853161%2C%2C%2C%2C%2CVideo%3A70136120%2CminiDpPlayButton,2023-04-02 01:11:07
joão paulo,www,profilesGate,,/browse,2023-04-02 01:10:54
joão paulo,www,browseTitles,,/browse,2023-04-02 01:10:54
joão paulo,www,playback,/watch/70196274?trackId=155573560,/watch/70196275?trackId=155573560,2023-03-31 07:10:51
joão paulo,www,playback,/watch/70196275?trackId=155573560,/watch/70196276?trackId=155573560,2023-03-31 07:10:51
joão paulo,www,playback,/watch/70196273?trackId=14170286,/watch/70196274?trackId=155573560,2023-03-31 06:24:11
joão paulo,www,playback,/watch/70196274?trackId=155573560,/watch/70196275?trackId=155573560,2023-03-31 06:24:11
joão paulo,www,playback,/watch/70143836?trackId=14170286&tctx=2%2C1%2C0322d876-e065-4da8-9e90-1dcda5fb7190-36541589%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-2F4C05721E_p_1680239130142%2CNES_616CC9069264453AD1CB74A49A6170_p_1680239125193%2C%2C%2C%2C70143836%2CVideo%3A70143836%2CminiDpPlayButton,/watch/70196273?trackId=14170286,2023-03-31 05:37:32
joão paulo,www,playback,/watch/70196273?trackId=14170286,/watch/70196274?trackId=155573560,2023-03-31 05:37:32
joão paulo,www,playback,/browse,/watch/70143836?trackId=14170286&tctx=2%2C1%2C0322d876-e065-4da8-9e90-1dcda5fb7190-36541589%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-2F4C05721E_p_1680239130142%2CNES_616CC9069264453AD1CB74A49A6170_p_1680239125193%2C%2C%2C%2C70143836%2CVideo%3A70143836%2CminiDpPlayButton,2023-03-31 05:06:58
joão paulo,www,playback,/watch/70143836?trackId=14170286&tctx=2%2C1%2C0322d876-e065-4da8-9e90-1dcda5fb7190-36541589%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-2F4C05721E_p_1680239130142%2CNES_616CC9069264453AD1CB74A49A6170_p_1680239125193%2C%2C%2C%2C70143836%2CVideo%3A70143836%2CminiDpPlayButton,/watch/70196273?trackId=14170286,2023-03-31 05:06:58
joão paulo,www,browseTitles,,/browse,2023-03-31 05:06:57
joão paulo,www,playback,/browse,/watch/70143836?trackId=14170286&tctx=2%2C1%2C0322d876-e065-4da8-9e90-1dcda5fb7190-36541589%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-2F4C05721E_p_1680239130142%2CNES_616CC9069264453AD1CB74A49A6170_p_1680239125193%2C%2C%2C%2C70143836%2CVideo%3A70143836%2CminiDpPlayButton,2023-03-31 05:06:57
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=1%2C0%2C58af7db1-9c7e-4611-91a4-bd16e9158a0b-80401475%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-28C521549F_p_1680236020935%2CNES_616CC9069264453AD1CB74A49A6170_p_1680236020935%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70286861?trackId=14170286,2023-03-31 04:31:53
joão paulo,www,playback,/watch/70286861?trackId=14170286,/watch/70286862?trackId=155573560,2023-03-31 04:31:53
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2C58af7db1-9c7e-4611-91a4-bd16e9158a0b-80401475%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-28C521549F_p_1680236020935%2CNES_616CC9069264453AD1CB74A49A6170_p_1680236020935%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-03-31 04:13:49
joão paulo,www,playback,/watch/70136120?trackId=14170286&tctx=1%2C0%2C58af7db1-9c7e-4611-91a4-bd16e9158a0b-80401475%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-28C521549F_p_1680236020935%2CNES_616CC9069264453AD1CB74A49A6170_p_1680236020935%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,/watch/70286861?trackId=14170286,2023-03-31 04:13:49
joão paulo,www,browseTitles,,/browse,2023-03-31 04:13:47
joão paulo,www,playback,/browse,/watch/70136120?trackId=14170286&tctx=1%2C0%2C58af7db1-9c7e-4611-91a4-bd16e9158a0b-80401475%2CNES_616CC9069264453AD1CB74A49A6170-B9F225DDE3A711-28C521549F_p_1680236020935%2CNES_616CC9069264453AD1CB74A49A6170_p_1680236020935%2C%2C%2C%2C70136120%2CVideo%3A70136120%2CminiDpPlayButton,2023-03-31 04:13:47
joão paulo,www,playback,/watch/70286860?trackId=155573560,/watch/70286861?trackId=155573560,2023-03-31 04:13:44
joão paulo,www,browseTitles,/watch/70286861?trackId=155573560,/browse,2023-03-31 04:13:44
joão paulo,www,profilesGate,,/browse,2023-03-31 04:13:40
joão paulo,www,browseTitles,,/browse,2023-03-31 04:13:40
joão paulo,www,playback,/watch/70286860?trackId=155573560,/watch/70286861?trackId=155573560,2023-03-30 03:38:04
joão paulo,www,browseTitles,/watch/70286861?trackId=155573560,/browse,2023-03-30 03:38:04
joão paulo,www,playback,/watch/70286859?trackId=155573560,/watch/70286860?trackId=155573560,2023-03-30 03:26:32
