Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Ana Cecília,"Suits: Season 3: ""She's Mine""",Samsung 2015 NT14M DTV Smart TV,2023-04-28 04:44:02,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":63000},{""eventType"":""playing"",""sessionOffsetMs"":30892,""mediaOffsetMs"":63000},{""eventType"":""playing"",""sessionOffsetMs"":51988,""mediaOffsetMs"":84096},{""eventType"":""playing"",""sessionOffsetMs"":59988,""mediaOffsetMs"":92096},{""eventType"":""playing"",""sessionOffsetMs"":66004,""mediaOffsetMs"":98112},{""eventType"":""playing"",""sessionOffsetMs"":302228,""mediaOffsetMs"":334336},{""eventType"":""playing"",""sessionOffsetMs"":336276,""mediaOffsetMs"":368384},{""eventType"":""playing"",""sessionOffsetMs"":416340,""mediaOffsetMs"":448448},{""eventType"":""playing"",""sessionOffsetMs"":450388,""mediaOffsetMs"":482496},{""eventType"":""playing"",""sessionOffsetMs"":522452,""mediaOffsetMs"":554560},{""eventType"":""playing"",""sessionOffsetMs"":564500,""mediaOffsetMs"":596608},{""eventType"":""playing"",""sessionOffsetMs"":636564,""mediaOffsetMs"":668672},{""eventType"":""playing"",""sessionOffsetMs"":678612,""mediaOffsetMs"":710720},{""eventType"":""playing"",""sessionOffsetMs"":736660,""mediaOffsetMs"":768768},{""eventType"":""playing"",""sessionOffsetMs"":753249,""mediaOffsetMs"":780780},{""eventType"":""playing"",""sessionOffsetMs"":757876,""mediaOffsetMs"":784784},{""eventType"":""playing"",""sessionOffsetMs"":761912,""mediaOffsetMs"":788788},{""eventType"":""playing"",""sessionOffsetMs"":765969,""mediaOffsetMs"":792792},{""eventType"":""playing"",""sessionOffsetMs"":790009,""mediaOffsetMs"":816832},{""eventType"":""playing"",""sessionOffsetMs"":848057,""mediaOffsetMs"":874880},{""eventType"":""playing"",""sessionOffsetMs"":890105,""mediaOffsetMs"":916928},{""eventType"":""playing"",""sessionOffsetMs"":948153,""mediaOffsetMs"":974976},{""eventType"":""playing"",""sessionOffsetMs"":990201,""mediaOffsetMs"":1017024},{""eventType"":""playing"",""sessionOffsetMs"":1062265,""mediaOffsetMs"":1089088},{""eventType"":""playing"",""sessionOffsetMs"":1110329,""mediaOffsetMs"":1137152},{""eventType"":""playing"",""sessionOffsetMs"":1174393,""mediaOffsetMs"":1201216},{""eventType"":""playing"",""sessionOffsetMs"":1210425,""mediaOffsetMs"":1237248},{""eventType"":""playing"",""sessionOffsetMs"":1274489,""mediaOffsetMs"":1301312},{""eventType"":""playing"",""sessionOffsetMs"":1324537,""mediaOffsetMs"":1351360},{""eventType"":""playing"",""sessionOffsetMs"":1396601,""mediaOffsetMs"":1423424},{""eventType"":""playing"",""sessionOffsetMs"":1438649,""mediaOffsetMs"":1465472},{""eventType"":""playing"",""sessionOffsetMs"":1510713,""mediaOffsetMs"":1537536},{""eventType"":""playing"",""sessionOffsetMs"":1558777,""mediaOffsetMs"":1585600},{""eventType"":""playing"",""sessionOffsetMs"":1622841,""mediaOffsetMs"":1649664},{""eventType"":""playing"",""sessionOffsetMs"":1672889,""mediaOffsetMs"":1699712},{""eventType"":""playing"",""sessionOffsetMs"":1744953,""mediaOffsetMs"":1771776},{""eventType"":""playing"",""sessionOffsetMs"":1787001,""mediaOffsetMs"":1813824},{""eventType"":""playing"",""sessionOffsetMs"":1859065,""mediaOffsetMs"":1885888},{""eventType"":""playing"",""sessionOffsetMs"":1901113,""mediaOffsetMs"":1927936},{""eventType"":""playing"",""sessionOffsetMs"":1973177,""mediaOffsetMs"":2000000},{""eventType"":""playing"",""sessionOffsetMs"":2023225,""mediaOffsetMs"":2050048},{""eventType"":""playing"",""sessionOffsetMs"":2079289,""mediaOffsetMs"":2106112},{""eventType"":""playing"",""sessionOffsetMs"":2121337,""mediaOffsetMs"":2148160},{""eventType"":""playing"",""sessionOffsetMs"":2193401,""mediaOffsetMs"":2220224},{""eventType"":""playing"",""sessionOffsetMs"":2235449,""mediaOffsetMs"":2262272},{""eventType"":""playing"",""sessionOffsetMs"":2313529,""mediaOffsetMs"":2340352},{""eventType"":""playing"",""sessionOffsetMs"":2349561,""mediaOffsetMs"":2376384},{""eventType"":""playing"",""sessionOffsetMs"":2421625,""mediaOffsetMs"":2448448},{""eventType"":""playing"",""sessionOffsetMs"":2471673,""mediaOffsetMs"":2498496},{""eventType"":""paused"",""sessionOffsetMs"":2522087,""mediaOffsetMs"":2546601},{""eventType"":""stopped"",""sessionOffsetMs"":2524858,""mediaOffsetMs"":2547057}]"
Ana Cecília,"Suits: Season 3: ""The Other Time""",Samsung 2015 NT14M DTV Smart TV,2023-04-28 04:00:57,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":16813,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":32781,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":36688,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":48733,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":64766,""mediaOffsetMs"":48048},{""eventType"":""playing"",""sessionOffsetMs"":72808,""mediaOffsetMs"":56056},{""eventType"":""playing"",""sessionOffsetMs"":80789,""mediaOffsetMs"":64064},{""eventType"":""playing"",""sessionOffsetMs"":96774,""mediaOffsetMs"":80080},{""eventType"":""playing"",""sessionOffsetMs"":136822,""mediaOffsetMs"":120128},{""eventType"":""playing"",""sessionOffsetMs"":150838,""mediaOffsetMs"":134144},{""eventType"":""playing"",""sessionOffsetMs"":158838,""mediaOffsetMs"":142144},{""eventType"":""playing"",""sessionOffsetMs"":1620502,""mediaOffsetMs"":1601600},{""eventType"":""playing"",""sessionOffsetMs"":1644555,""mediaOffsetMs"":1625624},{""eventType"":""paused"",""sessionOffsetMs"":2586997,""mediaOffsetMs"":2565234},{""eventType"":""stopped"",""sessionOffsetMs"":2590044,""mediaOffsetMs"":2566084}]"
Ana Cecília,Season 2 Main Character Intro Clip: Sweet Tooth,Samsung 2015 NT14M DTV Smart TV,2023-04-28 04:00:37,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":17397,""mediaOffsetMs"":0}]"
Ana Cecília,Season 2 Main Character Intro Clip: Sweet Tooth,Samsung 2015 NT14M DTV Smart TV,2023-04-27 14:57:32,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3605732,""mediaOffsetMs"":0}]"
Ana Cecília,Season 2 Main Character Intro Clip: Sweet Tooth,Samsung 2015 NT14M DTV Smart TV,2023-04-27 14:52:34,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":295786,""mediaOffsetMs"":0}]"
Ana Cecília,"Suits: Season 3: ""The Other Time""",Samsung 2015 NT14M DTV Smart TV,2023-04-27 05:23:04,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":50000},{""eventType"":""playing"",""sessionOffsetMs"":30664,""mediaOffsetMs"":50000},{""eventType"":""paused"",""sessionOffsetMs"":35794,""mediaOffsetMs"":49974},{""eventType"":""stopped"",""sessionOffsetMs"":3639939,""mediaOffsetMs"":49974}]"
Ana Cecília,Season 2 Trailer: Pálpito,Samsung CE 2020 Kant-S2 UHD TV Smart TV,2023-04-27 05:02:29,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2778,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":18782,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":22786,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":22798,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":30798,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":36814,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":44814,""mediaOffsetMs"":42048},{""eventType"":""stopped"",""sessionOffsetMs"":113077,""mediaOffsetMs"":108858}]"
Ana Cecília,Season 1 Trailer: Rough Diamonds,Samsung CE 2020 Kant-S2 UHD TV Smart TV,2023-04-27 05:01:10,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2526,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":18485,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":22484,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":24500,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":32500,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":40500,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":48500,""mediaOffsetMs"":46016},{""eventType"":""stopped"",""sessionOffsetMs"":79994,""mediaOffsetMs"":76080}]"
Ana Cecília,Season 1 Trailer: The Diplomat,Samsung CE 2020 Kant-S2 UHD TV Smart TV,2023-04-27 04:59:07,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5263,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":33295,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":39311,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":41282,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":53293,""mediaOffsetMs"":48048},{""eventType"":""playing"",""sessionOffsetMs"":53309,""mediaOffsetMs"":48064},{""eventType"":""playing"",""sessionOffsetMs"":75325,""mediaOffsetMs"":70080},{""eventType"":""stopped"",""sessionOffsetMs"":124639,""mediaOffsetMs"":117826}]"
Ana Cecília,"Suits: Season 3: ""Shadow of a Doubt""",Samsung 2015 NT14M DTV Smart TV,2023-04-27 04:40:24,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":40000},{""eventType"":""playing"",""sessionOffsetMs"":22942,""mediaOffsetMs"":40000},{""eventType"":""playing"",""sessionOffsetMs"":44831,""mediaOffsetMs"":60060},{""eventType"":""playing"",""sessionOffsetMs"":60922,""mediaOffsetMs"":76076},{""eventType"":""playing"",""sessionOffsetMs"":114990,""mediaOffsetMs"":130144},{""eventType"":""playing"",""sessionOffsetMs"":189019,""mediaOffsetMs"":204204},{""eventType"":""playing"",""sessionOffsetMs"":192999,""mediaOffsetMs"":208208},{""eventType"":""playing"",""sessionOffsetMs"":196946,""mediaOffsetMs"":212212},{""eventType"":""playing"",""sessionOffsetMs"":201022,""mediaOffsetMs"":216216},{""eventType"":""playing"",""sessionOffsetMs"":205120,""mediaOffsetMs"":220220},{""eventType"":""playing"",""sessionOffsetMs"":209139,""mediaOffsetMs"":224224},{""eventType"":""playing"",""sessionOffsetMs"":213110,""mediaOffsetMs"":228228},{""eventType"":""playing"",""sessionOffsetMs"":217132,""mediaOffsetMs"":232232},{""eventType"":""paused"",""sessionOffsetMs"":2561074,""mediaOffsetMs"":2572313},{""eventType"":""stopped"",""sessionOffsetMs"":2562973,""mediaOffsetMs"":2572928}]"
Ana Cecília,"Suits: Season 3: ""Conflict of Interest""",Samsung 2015 NT14M DTV Smart TV,2023-04-27 03:57:52,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":51000},{""eventType"":""playing"",""sessionOffsetMs"":30119,""mediaOffsetMs"":51000},{""eventType"":""playing"",""sessionOffsetMs"":45394,""mediaOffsetMs"":64064},{""eventType"":""playing"",""sessionOffsetMs"":73359,""mediaOffsetMs"":92092},{""eventType"":""playing"",""sessionOffsetMs"":81358,""mediaOffsetMs"":100100},{""eventType"":""playing"",""sessionOffsetMs"":85376,""mediaOffsetMs"":104104},{""eventType"":""playing"",""sessionOffsetMs"":89361,""mediaOffsetMs"":108108},{""eventType"":""playing"",""sessionOffsetMs"":93338,""mediaOffsetMs"":112112},{""eventType"":""playing"",""sessionOffsetMs"":97447,""mediaOffsetMs"":116116},{""eventType"":""playing"",""sessionOffsetMs"":101451,""mediaOffsetMs"":120120},{""eventType"":""playing"",""sessionOffsetMs"":109469,""mediaOffsetMs"":128128},{""eventType"":""playing"",""sessionOffsetMs"":133501,""mediaOffsetMs"":152160},{""eventType"":""playing"",""sessionOffsetMs"":1456829,""mediaOffsetMs"":1475488},{""eventType"":""playing"",""sessionOffsetMs"":1514877,""mediaOffsetMs"":1533536},{""eventType"":""playing"",""sessionOffsetMs"":2055421,""mediaOffsetMs"":2074080},{""eventType"":""playing"",""sessionOffsetMs"":2105469,""mediaOffsetMs"":2124128},{""eventType"":""playing"",""sessionOffsetMs"":2297661,""mediaOffsetMs"":2316320},{""eventType"":""playing"",""sessionOffsetMs"":2347709,""mediaOffsetMs"":2366368},{""eventType"":""playing"",""sessionOffsetMs"":2503869,""mediaOffsetMs"":2522528},{""eventType"":""paused"",""sessionOffsetMs"":2552318,""mediaOffsetMs"":2567174},{""eventType"":""stopped"",""sessionOffsetMs"":2554220,""mediaOffsetMs"":2567954}]"
Ana Cecília,Just Go With It,Samsung CE 2020 Kant-S2 UHD TV Smart TV,2023-04-27 03:36:35,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1691000},{""eventType"":""playing"",""sessionOffsetMs"":17283,""mediaOffsetMs"":1691000},{""eventType"":""playing"",""sessionOffsetMs"":32214,""mediaOffsetMs"":1704160},{""eventType"":""playing"",""sessionOffsetMs"":62535,""mediaOffsetMs"":1734482},{""eventType"":""playing"",""sessionOffsetMs"":80011,""mediaOffsetMs"":1751958},{""eventType"":""playing"",""sessionOffsetMs"":97195,""mediaOffsetMs"":1769142},{""eventType"":""playing"",""sessionOffsetMs"":145877,""mediaOffsetMs"":1817824},{""eventType"":""playing"",""sessionOffsetMs"":380117,""mediaOffsetMs"":2052064},{""eventType"":""playing"",""sessionOffsetMs"":424149,""mediaOffsetMs"":2096096},{""eventType"":""playing"",""sessionOffsetMs"":666389,""mediaOffsetMs"":2338336},{""eventType"":""playing"",""sessionOffsetMs"":700437,""mediaOffsetMs"":2372384},{""eventType"":""playing"",""sessionOffsetMs"":722453,""mediaOffsetMs"":2394400},{""eventType"":""playing"",""sessionOffsetMs"":842581,""mediaOffsetMs"":2514528},{""eventType"":""playing"",""sessionOffsetMs"":900629,""mediaOffsetMs"":2572576},{""eventType"":""playing"",""sessionOffsetMs"":906645,""mediaOffsetMs"":2578592},{""eventType"":""playing"",""sessionOffsetMs"":978709,""mediaOffsetMs"":2650656},{""eventType"":""playing"",""sessionOffsetMs"":986709,""mediaOffsetMs"":2658656},{""eventType"":""playing"",""sessionOffsetMs"":1156885,""mediaOffsetMs"":2828832},{""eventType"":""playing"",""sessionOffsetMs"":1399125,""mediaOffsetMs"":3071072},{""eventType"":""playing"",""sessionOffsetMs"":1419157,""mediaOffsetMs"":3091104},{""eventType"":""playing"",""sessionOffsetMs"":1519253,""mediaOffsetMs"":3191200},{""eventType"":""playing"",""sessionOffsetMs"":1541269,""mediaOffsetMs"":3213216},{""eventType"":""playing"",""sessionOffsetMs"":1583317,""mediaOffsetMs"":3255264},{""eventType"":""playing"",""sessionOffsetMs"":1611349,""mediaOffsetMs"":3283296},{""eventType"":""playing"",""sessionOffsetMs"":1661397,""mediaOffsetMs"":3333344},{""eventType"":""playing"",""sessionOffsetMs"":1683413,""mediaOffsetMs"":3355360},{""eventType"":""playing"",""sessionOffsetMs"":1947669,""mediaOffsetMs"":3619616},{""eventType"":""playing"",""sessionOffsetMs"":1975701,""mediaOffsetMs"":3647648},{""eventType"":""playing"",""sessionOffsetMs"":2332053,""mediaOffsetMs"":4004000},{""eventType"":""playing"",""sessionOffsetMs"":2352085,""mediaOffsetMs"":4024032},{""eventType"":""paused"",""sessionOffsetMs"":4952905,""mediaOffsetMs"":6624690},{""eventType"":""stopped"",""sessionOffsetMs"":4954406,""mediaOffsetMs"":6624835}]"
Ana Cecília,Trailer: A Tourist's Guide to Love,Samsung CE 2020 Kant-S2 UHD TV Smart TV,2023-04-27 03:36:31,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":916},{""eventType"":""stopped"",""sessionOffsetMs"":3271,""mediaOffsetMs"":916}]"
Ana Cecília,Genre Specific Moment Clip: One More Time,Samsung CE 2020 Kant-S2 UHD TV Smart TV,2023-04-27 03:22:11,BR,"[{""eventType"":""start"",""sessionOffsetMs"":84344,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":84909,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":96896,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":100919,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":104897,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":108896,""mediaOffsetMs"":24000},{""eventType"":""playing"",""sessionOffsetMs"":112896,""mediaOffsetMs"":28000},{""eventType"":""playing"",""sessionOffsetMs"":116896,""mediaOffsetMs"":32000},{""eventType"":""playing"",""sessionOffsetMs"":120896,""mediaOffsetMs"":36000},{""eventType"":""stopped"",""sessionOffsetMs"":157042,""mediaOffsetMs"":70560}]"
Ana Cecília,"Suits: Season 3: ""Unfinished Business""",Samsung 2015 NT14M DTV Smart TV,2023-04-27 03:15:48,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":61000},{""eventType"":""playing"",""sessionOffsetMs"":31583,""mediaOffsetMs"":61000},{""eventType"":""playing"",""sessionOffsetMs"":45689,""mediaOffsetMs"":74074},{""eventType"":""playing"",""sessionOffsetMs"":49690,""mediaOffsetMs"":78078},{""eventType"":""playing"",""sessionOffsetMs"":53614,""mediaOffsetMs"":82082},{""eventType"":""playing"",""sessionOffsetMs"":57643,""mediaOffsetMs"":86086},{""eventType"":""playing"",""sessionOffsetMs"":93782,""mediaOffsetMs"":122122},{""eventType"":""playing"",""sessionOffsetMs"":101814,""mediaOffsetMs"":130130},{""eventType"":""playing"",""sessionOffsetMs"":105905,""mediaOffsetMs"":134134},{""eventType"":""playing"",""sessionOffsetMs"":109865,""mediaOffsetMs"":138138},{""eventType"":""playing"",""sessionOffsetMs"":113812,""mediaOffsetMs"":142142},{""eventType"":""playing"",""sessionOffsetMs"":117833,""mediaOffsetMs"":146146},{""eventType"":""playing"",""sessionOffsetMs"":121856,""mediaOffsetMs"":150150},{""eventType"":""playing"",""sessionOffsetMs"":123866,""mediaOffsetMs"":152160},{""eventType"":""playing"",""sessionOffsetMs"":125799,""mediaOffsetMs"":154154},{""eventType"":""playing"",""sessionOffsetMs"":129875,""mediaOffsetMs"":158158},{""eventType"":""playing"",""sessionOffsetMs"":179941,""mediaOffsetMs"":208224},{""eventType"":""playing"",""sessionOffsetMs"":237989,""mediaOffsetMs"":266272},{""eventType"":""playing"",""sessionOffsetMs"":294053,""mediaOffsetMs"":322336},{""eventType"":""playing"",""sessionOffsetMs"":352101,""mediaOffsetMs"":380384},{""eventType"":""paused"",""sessionOffsetMs"":427028,""mediaOffsetMs"":454454},{""eventType"":""reposition"",""sessionOffsetMs"":427028,""mediaOffsetMs"":481481},{""eventType"":""playing"",""sessionOffsetMs"":428767,""mediaOffsetMs"":482482},{""eventType"":""playing"",""sessionOffsetMs"":524877,""mediaOffsetMs"":578592},{""eventType"":""playing"",""sessionOffsetMs"":582925,""mediaOffsetMs"":636640},{""eventType"":""playing"",""sessionOffsetMs"":653005,""mediaOffsetMs"":706720},{""eventType"":""playing"",""sessionOffsetMs"":711053,""mediaOffsetMs"":764768},{""eventType"":""playing"",""sessionOffsetMs"":753101,""mediaOffsetMs"":806816},{""eventType"":""playing"",""sessionOffsetMs"":811149,""mediaOffsetMs"":864864},{""eventType"":""playing"",""sessionOffsetMs"":875213,""mediaOffsetMs"":928928},{""eventType"":""playing"",""sessionOffsetMs"":931277,""mediaOffsetMs"":984992},{""eventType"":""playing"",""sessionOffsetMs"":1109453,""mediaOffsetMs"":1163168},{""eventType"":""playing"",""sessionOffsetMs"":1159501,""mediaOffsetMs"":1213216},{""eventType"":""playing"",""sessionOffsetMs"":1435789,""mediaOffsetMs"":1489504},{""eventType"":""playing"",""sessionOffsetMs"":1493837,""mediaOffsetMs"":1547552},{""eventType"":""playing"",""sessionOffsetMs"":1557901,""mediaOffsetMs"":1611616},{""eventType"":""playing"",""sessionOffsetMs"":1607949,""mediaOffsetMs"":1661664},{""eventType"":""playing"",""sessionOffsetMs"":1664013,""mediaOffsetMs"":1717728},{""eventType"":""playing"",""sessionOffsetMs"":1722061,""mediaOffsetMs"":1775776},{""eventType"":""playing"",""sessionOffsetMs"":1778125,""mediaOffsetMs"":1831840},{""eventType"":""playing"",""sessionOffsetMs"":1828173,""mediaOffsetMs"":1881888},{""eventType"":""playing"",""sessionOffsetMs"":1920269,""mediaOffsetMs"":1973984},{""eventType"":""playing"",""sessionOffsetMs"":1978317,""mediaOffsetMs"":2032032},{""eventType"":""playing"",""sessionOffsetMs"":2048397,""mediaOffsetMs"":2102112},{""eventType"":""playing"",""sessionOffsetMs"":2106445,""mediaOffsetMs"":2160160},{""eventType"":""playing"",""sessionOffsetMs"":2170509,""mediaOffsetMs"":2224224},{""eventType"":""playing"",""sessionOffsetMs"":2226573,""mediaOffsetMs"":2280288},{""eventType"":""playing"",""sessionOffsetMs"":2304653,""mediaOffsetMs"":2358368},{""eventType"":""playing"",""sessionOffsetMs"":2362701,""mediaOffsetMs"":2416416},{""eventType"":""playing"",""sessionOffsetMs"":2418765,""mediaOffsetMs"":2472480},{""eventType"":""playing"",""sessionOffsetMs"":2490829,""mediaOffsetMs"":2544544},{""eventType"":""paused"",""sessionOffsetMs"":2525971,""mediaOffsetMs"":2577771},{""eventType"":""stopped"",""sessionOffsetMs"":2527543,""mediaOffsetMs"":2578180}]"
Ana Cecília,"Suits: Season 3: ""I Want You to Want Me""",Samsung 2015 NT14M DTV Smart TV,2023-04-27 02:57:46,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1493000},{""eventType"":""playing"",""sessionOffsetMs"":12102,""mediaOffsetMs"":1493000},{""eventType"":""playing"",""sessionOffsetMs"":29989,""mediaOffsetMs"":1507506},{""eventType"":""playing"",""sessionOffsetMs"":33981,""mediaOffsetMs"":1511510},{""eventType"":""playing"",""sessionOffsetMs"":38013,""mediaOffsetMs"":1515514},{""eventType"":""playing"",""sessionOffsetMs"":46028,""mediaOffsetMs"":1523522},{""eventType"":""playing"",""sessionOffsetMs"":62081,""mediaOffsetMs"":1539538},{""eventType"":""playing"",""sessionOffsetMs"":66073,""mediaOffsetMs"":1543542},{""eventType"":""playing"",""sessionOffsetMs"":70057,""mediaOffsetMs"":1547546},{""eventType"":""playing"",""sessionOffsetMs"":148143,""mediaOffsetMs"":1625632},{""eventType"":""playing"",""sessionOffsetMs"":844847,""mediaOffsetMs"":2322336},{""eventType"":""playing"",""sessionOffsetMs"":902895,""mediaOffsetMs"":2380384},{""eventType"":""paused"",""sessionOffsetMs"":1082276,""mediaOffsetMs"":2557044},{""eventType"":""stopped"",""sessionOffsetMs"":1084312,""mediaOffsetMs"":2558237}]"
Ana Cecília,"Brooklyn Nine-Nine: Season 4: ""Cop-Con""",Samsung CE 2020 Kant-S2 UHD TV Smart TV,2023-04-26 14:28:54,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1165,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":21197,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":29197,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":35213,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":107277,""mediaOffsetMs"":106112},{""eventType"":""playing"",""sessionOffsetMs"":185357,""mediaOffsetMs"":184192},{""eventType"":""playing"",""sessionOffsetMs"":207373,""mediaOffsetMs"":206208},{""eventType"":""playing"",""sessionOffsetMs"":213389,""mediaOffsetMs"":212224},{""eventType"":""playing"",""sessionOffsetMs"":235405,""mediaOffsetMs"":234240},{""eventType"":""playing"",""sessionOffsetMs"":241421,""mediaOffsetMs"":240256},{""eventType"":""playing"",""sessionOffsetMs"":263437,""mediaOffsetMs"":262272},{""eventType"":""playing"",""sessionOffsetMs"":271437,""mediaOffsetMs"":270272},{""eventType"":""playing"",""sessionOffsetMs"":277453,""mediaOffsetMs"":276288},{""eventType"":""playing"",""sessionOffsetMs"":299469,""mediaOffsetMs"":298304},{""eventType"":""playing"",""sessionOffsetMs"":305485,""mediaOffsetMs"":304320},{""eventType"":""playing"",""sessionOffsetMs"":313485,""mediaOffsetMs"":312320},{""eventType"":""playing"",""sessionOffsetMs"":321485,""mediaOffsetMs"":320320},{""eventType"":""playing"",""sessionOffsetMs"":783949,""mediaOffsetMs"":782784},{""eventType"":""playing"",""sessionOffsetMs"":803981,""mediaOffsetMs"":802816},{""eventType"":""playing"",""sessionOffsetMs"":811981,""mediaOffsetMs"":810816},{""eventType"":""playing"",""sessionOffsetMs"":833997,""mediaOffsetMs"":832832},{""eventType"":""playing"",""sessionOffsetMs"":840013,""mediaOffsetMs"":838848},{""eventType"":""playing"",""sessionOffsetMs"":904077,""mediaOffsetMs"":902912},{""eventType"":""playing"",""sessionOffsetMs"":926093,""mediaOffsetMs"":924928},{""eventType"":""paused"",""sessionOffsetMs"":980882,""mediaOffsetMs"":979275},{""eventType"":""stopped"",""sessionOffsetMs"":982768,""mediaOffsetMs"":979704}]"
